Year,StateAbbr,StateDesc,CityName,Category,CategoryID,Short_Question_Text,tot_city_pop,perc_city_pop,tot_city_percent
2016,TN,Tennessee,Murfreesboro,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,326265.0,123256.0,0.38
2016,TN,Tennessee,Memphis,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1940667.0,799670.0,0.41
2016,TN,Tennessee,Nashville,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,1803666.0,714773.0,0.4
2016,TX,Texas,Abilene,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,351189.0,117443.0,0.33
2016,TX,Texas,Allen,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,252738.0,82862.0,0.33
2016,TX,Texas,Amarillo,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,572085.0,195546.0,0.34
2016,TX,Texas,Austin,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,2371170.0,701174.0,0.3
2016,TX,Texas,Corpus Christi,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,915645.0,311276.0,0.34
2016,TX,Texas,Carrollton,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,357291.0,113667.0,0.32
2016,TX,Texas,Brownsville,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,525069.0,183831.0,0.35
2016,TX,Texas,Beaumont,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,354888.0,134498.0,0.38
2016,TX,Texas,College Station,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,281571.0,94668.0,0.34
2016,TX,Texas,Baytown,Unhealthy Behaviors,UNHBEH,Sleep <7 hours,215406.0,75756.0,0.35
